6,600,20.4176,291.88
6,600,22.0058,270.49
6,600,21.4094,280.52
6,600,21.9198,272.95
6,600,23.6256,252.48
6,600,21.4830,279.90
6,600,21.3835,282.28
6,600,21.0980,314.27
6,600,21.1239,414.90
6,600,21.2902,277.86
6,600,22.0277,271.96
6,600,22.2201,270.50
6,600,24.4908,244.53
6,600,21.0189,286.16
6,600,21.2891,281.07
6,600,21.1770,279.00
6,600,20.8033,288.26
6,600,21.3063,280.42
6,600,21.4045,278.97
6,600,21.1059,283.84
6,600,21.6995,275.86
6,600,21.3192,281.68
6,600,21.7808,280.66
6,600,20.8765,293.60
6,600,22.5297,264.59
6,600,21.2634,278.38
6,600,22.2083,268.44
6,600,21.1393,280.73
6,600,21.2123,279.14
6,600,21.6029,276.41
6,600,21.5722,275.73
6,600,21.4403,277.42
6,600,23.1209,259.51
6,600,21.0818,283.29
6,600,21.3461,283.12
6,600,22.1565,268.00
6,600,23.3408,256.88
6,600,22.5033,265.42
6,600,22.1212,269.77
6,600,21.9537,271.49
6,600,20.8579,284.91
6,600,21.3812,279.90
6,600,21.1322,282.86
6,600,21.2138,280.64
6,600,21.8537,273.13
6,600,20.9118,283.08
