80,8000,86.35,924.63
80,8000,86.30,924.74
80,8000,86.31,924.38
80,8000,86.28,923.69
80,8000,86.31,924.23
80,8000,86.33,924.41
80,8000,86.35,923.02
80,8000,86.29,925.29
80,8000,86.31,924.88
80,8000,86.30,924.43
80,8000,86.01,909.23
