59,5900,63.7229,923.72
59,5900,63.6429,924.76
59,5900,63.6966,923.16
59,5900,63.6196,925.75
59,5900,63.6415,925.74
59,5900,63.6353,922.85
59,5900,63.6163,926.60
59,5900,63.6057,925.97
59,5900,63.6505,924.79
59,5900,63.6198,925.14
59,5900,63.6470,926.79
59,5900,63.6269,924.60
59,5900,63.6206,924.04
59,5900,63.6714,922.45
59,5900,63.6415,923.55
59,5900,63.6257,923.32
59,5900,63.6689,923.50
59,5900,63.6445,924.13
59,5900,63.6506,922.89
59,5900,63.6774,923.57
59,5900,63.6366,925.41
59,5900,63.6305,923.25
59,5900,63.6696,922.88
59,5900,63.6381,925.47
59,5900,63.6647,924.68
59,5900,63.6675,923.00
59,5900,63.6692,923.77
59,5900,63.6414,925.62
59,5900,63.6416,923.31
59,5900,63.6654,922.48
59,5900,63.6573,925.43
59,5900,63.6340,925.13
59,5900,63.6709,923.96
59,5900,63.6240,924.78
59,5900,63.6407,925.51
59,5900,63.6675,924.64
59,5900,63.6587,922.61
59,5900,63.6237,922.55
59,5900,63.6642,923.67
59,5900,63.6537,923.38
59,5900,63.6195,927.56
59,5900,63.6576,923.95
59,5900,63.6377,923.03
59,5900,63.6555,924.00
59,5900,63.6446,924.01
59,5900,63.6289,923.42
59,5900,63.6451,922.70
59,5900,63.6249,923.46
59,5900,63.6534,924.57
59,5900,63.6388,923.79
59,5900,63.6243,926.08
59,5900,63.6346,923.75
59,5900,63.6583,923.32
59,5900,63.6630,923.39
59,5900,63.6305,924.04
59,5900,63.6843,923.98
59,5900,63.6720,924.89
59,5900,63.6374,923.82
59,5900,63.6730,925.31
59,5900,63.6616,923.27
59,5900,63.6427,923.01
59,5900,63.6704,923.74
59,5900,63.6653,923.79
59,5900,63.6439,925.70
59,5900,63.6800,924.45
59,5900,63.6628,923.89
59,5900,63.6701,924.04
59,5900,63.6093,922.32
59,5900,63.6559,923.07
59,5900,63.6406,922.93
59,5900,63.6526,924.18
59,5900,63.6337,924.40
59,5900,63.6533,923.68
59,5900,63.6861,922.86
59,5900,63.6633,925.89
59,5900,63.6742,925.54
59,5900,63.6254,922.72
59,5900,63.6668,924.01
59,5900,63.6569,922.98
59,5900,63.6692,923.81
59,5900,63.6594,925.79
59,5900,63.6472,924.86
59,5900,63.6795,924.02
59,5900,63.6340,924.24
59,5900,63.6270,922.63
59,5900,63.6441,923.06
59,5900,63.6589,924.33
59,5900,63.6434,924.21
59,5900,63.6457,923.92
59,5900,63.6425,923.87
59,5900,63.6717,924.89
59,5900,63.6506,923.99
59,5900,63.6290,923.86
59,5900,63.6354,923.26
59,5900,63.6757,922.93
59,5900,63.6440,926.62
59,5900,63.6703,923.57
59,5900,63.6756,922.99
59,5900,63.6104,925.06
59,5900,63.6272,923.50
