78,7800,4.7511,16255.03
78,7800,4.7522,16257.72
78,7800,4.7321,16264.83
78,7800,4.7615,15752.22
78,7800,4.7532,16212.89
78,7800,4.7406,16248.89
78,7800,4.7649,16195.14
78,7800,4.7501,16220.48
78,7800,4.7630,16311.66
78,7800,4.7889,11686.22
78,7800,4.7312,16261.80
78,7800,4.7429,16245.88
78,7800,4.7483,16240.66
78,7800,4.7425,16241.07
78,7800,4.7417,16231.24
78,7800,4.7375,16226.69
78,7800,4.7420,16238.00
78,7800,4.7533,16233.92
78,7800,4.7408,16241.68
78,7800,4.7443,16193.49
78,7800,4.7587,16208.44
78,7800,4.7382,16239.78
78,7800,4.7492,16230.16
78,7800,4.7427,16241.24
78,7800,4.7610,15910.73
78,7800,4.7564,16233.53
78,7800,4.7535,16236.73
78,7800,4.7511,16246.89
78,7800,4.7638,16182.84
78,7800,4.7693,15922.64
