45,4500,0.97,45188.49
45,4500,0.97,45348.79
45,4500,0.98,44651.42
45,4500,1.00,44581.21
45,4500,1.01,42411.66
45,4500,0.99,44909.89
45,4500,1.00,44200.11
45,4500,0.95,46058.54
45,4500,0.99,44185.03
45,4500,1.02,42220.42
45,4500,0.9918,43688.57
45,4500,0.9849,45095.25
45,4500,0.9746,45104.54
45,4500,0.9896,42168.71
45,4500,0.9812,44847.39
45,4500,0.9544,46024.76
45,4500,0.9870,44590.31
45,4500,0.9759,44996.98
45,4500,0.9920,44480.10
45,4500,0.9999,42450.05
45,4500,0.9785,45294.68
45,4500,1.0119,43619.37
45,4500,0.9989,44346.85
45,4500,1.0419,41556.20
45,4500,1.0544,41343.48
45,4500,0.9917,41763.38
45,4500,0.9753,45255.93
45,4500,0.9922,44365.30
45,4500,0.9851,44907.78
45,4500,0.9858,44610.74
45,4500,0.9948,44453.27
45,4500,0.9897,44653.90
45,4500,1.0079,42848.58
45,4500,0.9887,44636.66
45,4500,0.9665,45369.80
45,4500,0.9602,45747.99
45,4500,0.9668,45694.89
45,4500,0.9681,45408.16
45,4500,0.9952,44366.43
45,4500,0.9807,44938.48
45,4500,0.9454,47185.79
45,4500,1.0001,44298.55
45,4500,0.9865,44658.99
45,4500,0.9648,45359.48
45,4500,0.9691,45783.28
45,4500,0.9630,45413.48
45,4500,1.0478,41497.93
45,4500,0.9858,41385.99
45,4500,1.0041,44932.90
45,4500,0.9707,44908.76
45,4500,1.0091,42971.18
45,4500,0.9634,45801.34
45,4500,0.9858,40608.19
45,4500,0.9830,44541.46
45,4500,0.9937,42948.22
45,4500,0.9698,45380.36
45,4500,0.9611,45347.93
45,4500,0.9614,45644.33
45,4500,0.9882,44634.08
45,4500,0.9849,44768.62
45,4500,0.9979,44067.81
45,4500,0.9950,44997.10
45,4500,0.9759,45263.11
45,4500,0.9596,45550.38
45,4500,0.9530,46044.64
45,4500,1.0328,41538.10
45,4500,0.9731,45672.18
45,4500,0.9821,44511.71
45,4500,1.0091,43543.36
45,4500,0.9879,44561.01
45,4500,0.9811,44903.63
45,4500,1.0087,43963.78
45,4500,1.0091,44335.77
45,4500,0.9785,44797.48
45,4500,0.9915,44561.43
45,4500,0.9777,44762.58
45,4500,0.9477,46489.63
45,4500,0.9871,44566.82
45,4500,1.0174,43589.20
45,4500,1.0010,43993.12
45,4500,1.0134,42093.45
45,4500,1.0193,43216.56
45,4500,0.9507,46337.30
45,4500,0.9650,45154.35
45,4500,0.9723,45400.78
45,4500,0.9767,44658.86
45,4500,0.9662,45175.84
45,4500,0.9561,45755.99
45,4500,1.0131,42783.38
45,4500,0.9843,42040.37
