86,8600,28.4921,3009.31
86,8600,28.5193,2992.27
86,8600,28.4954,3007.82
86,8600,28.5347,2992.89
86,8600,28.5029,3003.43
86,8600,28.5573,2999.39
86,8600,28.4971,3004.94
86,8600,28.6118,2992.00
86,8600,28.4862,2997.59
86,8600,28.5043,3005.66
86,8600,28.5283,2995.16
86,8600,28.6037,2994.75
86,8600,28.5364,2994.81
86,8600,28.5304,3007.26
86,8600,28.5161,2990.91
86,8600,28.5732,2991.54
86,8600,28.5205,2991.40
86,8600,28.5086,3009.78
86,8600,28.5445,2993.97
86,8600,28.5405,2994.92
86,8600,28.4999,2994.89
86,8600,28.5124,2993.92
86,8600,28.5343,2999.79
86,8600,28.4959,3005.41
86,8600,28.5395,3006.04
86,8600,28.6058,2997.84
86,8600,28.4778,2993.06
86,8600,28.4925,2994.36
86,8600,28.4821,2996.20
86,8600,28.5564,2994.54
