50,5000,3.04,16238.42
50,5000,3.04,16262.48
50,5000,3.07,16065.02
50,5000,3.07,16048.64
50,5000,3.06,16044.79
50,5000,3.08,16038.07
50,5000,3.09,15952.03
50,5000,3.09,15958.83
50,5000,3.09,15969.65
50,5000,3.08,16041.08
50,5000,3.0657,16109.04
50,5000,3.1321,15730.67
50,5000,3.1199,15778.28
50,5000,3.1174,15839.25
50,5000,3.1066,15919.08
50,5000,3.0814,16023.68
50,5000,3.1202,15721.27
50,5000,3.0850,15954.61
50,5000,3.1068,15906.80
50,5000,3.1105,15943.39
50,5000,3.0811,16065.44
50,5000,3.0865,16031.20
50,5000,3.1059,15877.58
50,5000,3.1103,15865.91
50,5000,3.1008,15982.07
50,5000,3.0892,15977.04
50,5000,3.0837,16042.24
50,5000,3.0889,15985.81
50,5000,3.1149,15838.99
50,5000,3.0841,16077.23
50,5000,3.1088,15904.18
50,5000,3.1022,15875.05
50,5000,3.1119,15873.93
50,5000,3.1067,15956.00
50,5000,3.1080,15903.51
50,5000,3.1209,15849.30
50,5000,3.1010,15842.17
50,5000,3.0949,15922.37
50,5000,3.1020,15906.34
50,5000,3.1250,15783.24
