19,1900,2.17,8653.86
19,1900,2.21,8165.95
19,1900,2.22,8534.84
19,1900,2.26,8328.93
19,1900,2.27,8327.53
19,1900,2.27,8263.61
19,1900,2.21,8577.79
19,1900,2.17,8666.74
19,1900,2.24,8398.14
19,1900,2.25,8453.79
19,1900,2.2937,8225.27
19,1900,2.2474,8412.63
19,1900,2.3064,8175.29
19,1900,2.2632,8330.75
19,1900,2.2559,8338.05
19,1900,2.2711,8327.83
19,1900,2.2907,8214.22
19,1900,2.2907,8191.66
19,1900,2.2097,8136.89
19,1900,2.2136,8506.09
19,1900,2.2908,8237.24
19,1900,2.3049,8149.83
19,1900,2.2434,8402.80
19,1900,2.2362,8386.70
19,1900,2.3266,8102.62
19,1900,2.2841,8244.49
19,1900,2.2851,8257.59
19,1900,2.2820,8267.10
19,1900,2.2958,8204.17
19,1900,2.3093,8172.69
19,1900,2.2817,8285.44
19,1900,2.2702,8292.48
19,1900,2.2918,8226.35
19,1900,2.3165,8126.61
19,1900,2.3052,8154.71
19,1900,2.3285,8106.18
19,1900,2.2874,8257.89
19,1900,2.3028,8178.17
19,1900,2.2730,8353.51
19,1900,2.2952,8198.37
