25,2500,12.9846,1905.15
25,2500,12.5994,1964.12
25,2500,11.7385,2116.55
25,2500,11.7507,2091.69
25,2500,10.9416,2272.75
25,2500,12.2553,2032.33
25,2500,11.9543,2112.18
25,2500,11.8380,2100.36
25,2500,10.9570,2278.03
25,2500,12.0186,2063.30
25,2500,12.1673,2032.46
25,2500,11.2136,2207.97
25,2500,10.6359,2329.93
25,2500,11.3780,2180.98
25,2500,12.6758,1962.32
25,2500,12.2355,2030.34
25,2500,11.7793,2099.86
25,2500,12.0354,2065.77
25,2500,11.7201,2121.96
25,2500,11.7117,2121.60
25,2500,11.4049,2181.86
25,2500,11.6230,2134.64
25,2500,11.6133,2143.36
25,2500,12.3937,2014.63
25,2500,12.3982,2005.98
25,2500,11.7858,2101.17
25,2500,11.5863,2136.84
25,2500,11.7747,2111.12
25,2500,12.8019,1941.75
25,2500,11.7795,2109.29
