32,3200,0.45,75497.19
32,3200,0.41,75920.83
32,3200,0.44,75575.93
32,3200,0.44,58034.78
32,3200,0.46,74748.77
32,3200,0.48,67242.83
32,3200,0.45,72280.14
32,3200,0.45,71000.92
32,3200,0.46,66032.74
32,3200,0.44,76578.90
32,3200,0.44,71133.50
32,3200,0.45,63251.64
32,3200,0.45,75080.24
32,3200,0.43,72835.17
32,3200,0.45,71586.08
32,3200,0.47,67414.50
32,3200,0.47,70112.60
32,3200,0.44,73198.36
32,3200,0.46,71940.14
32,3200,0.44,77190.47
32,3200,0.46,69587.79
32,3200,0.44,75615.35
32,3200,0.43,74251.37
32,3200,0.46,62703.06
32,3200,0.44,74393.07
32,3200,0.46,70882.93
32,3200,0.47,69708.17
32,3200,0.44,72731.81
32,3200,0.44,72465.71
32,3200,0.46,70761.15
32,3200,0.45,74189.64
32,3200,0.44,72414.50
32,3200,0.46,72318.59
32,3200,0.46,73528.41
32,3200,0.47,71373.64
32,3200,0.46,69524.50
32,3200,0.46,72177.79
32,3200,0.46,70151.12
32,3200,0.45,71781.80
32,3200,0.44,75470.12
32,3200,0.4172,75962.20
32,3200,0.4297,74958.78
32,3200,0.4532,73020.86
32,3200,0.4462,71665.86
32,3200,0.4658,71295.15
32,3200,0.4429,71902.71
32,3200,0.4709,68216.29
32,3200,0.4348,76839.29
32,3200,0.4680,68189.76
32,3200,0.4333,75065.16
32,3200,0.4620,70445.30
32,3200,0.4311,74842.83
32,3200,0.4493,72696.71
32,3200,0.4655,71059.63
32,3200,0.4655,69622.20
32,3200,0.4583,69651.82
32,3200,0.4455,76318.94
32,3200,0.4383,73862.84
32,3200,0.4275,71598.93
32,3200,0.4460,71776.73
32,3200,0.4493,72818.74
32,3200,0.4604,69665.87
32,3200,0.4507,74103.85
32,3200,0.4694,71562.47
32,3200,0.4398,72718.91
32,3200,0.4335,76176.38
32,3200,0.4453,72052.76
32,3200,0.4451,76321.86
32,3200,0.4412,74448.59
32,3200,0.4559,74153.10
32,3200,0.4345,74863.57
32,3200,0.4345,74132.22
32,3200,0.4530,71020.08
32,3200,0.4351,74444.72
32,3200,0.4542,73389.21
32,3200,0.4499,75056.88
32,3200,0.4508,71450.33
32,3200,0.4568,73416.74
32,3200,0.4366,77561.16
32,3200,0.4840,66829.11
32,3200,0.4675,68803.37
32,3200,0.4572,70062.73
32,3200,0.4610,69166.00
32,3200,0.4650,71644.01
32,3200,0.4467,71472.24
32,3200,0.4509,72105.20
32,3200,0.4471,73171.79
32,3200,0.4701,70294.65
32,3200,0.4660,71375.57
32,3200,0.4430,73329.67
32,3200,0.4518,71711.98
32,3200,0.4564,73863.72
32,3200,0.4502,71410.79
32,3200,0.4581,72799.05
32,3200,0.4679,68991.20
32,3200,0.4499,73380.09
32,3200,0.4583,71180.79
32,3200,0.4499,74030.85
32,3200,0.4317,75400.26
32,3200,0.4550,72510.08
32,3200,0.4668,68869.13
32,3200,0.4325,75002.57
32,3200,0.4369,74083.23
32,3200,0.4335,74759.57
32,3200,0.4551,73049.88
32,3200,0.4367,72631.12
32,3200,0.4374,71801.92
32,3200,0.4512,70713.28
32,3200,0.4287,74934.01
32,3200,0.4642,69937.35
32,3200,0.4432,73958.84
32,3200,0.4509,72508.54
32,3200,0.4705,69508.72
32,3200,0.4666,68826.51
32,3200,0.4638,69552.13
32,3200,0.4636,69225.52
32,3200,0.4442,72191.84
32,3200,0.4482,71338.05
32,3200,0.4373,75159.67
32,3200,0.4725,67448.03
32,3200,0.4573,70656.33
32,3200,0.4630,69449.19
32,3200,0.4458,72934.69
32,3200,0.4684,70708.74
32,3200,0.4375,71724.02
32,3200,0.4481,75357.82
32,3200,0.4681,68108.33
32,3200,0.4486,72946.82
32,3200,0.4614,68807.03
32,3200,0.4522,74913.06
32,3200,0.4866,67527.30
32,3200,0.4493,70615.04
32,3200,0.4213,73693.27
32,3200,0.4461,73560.73
32,3200,0.4562,71454.32
32,3200,0.4519,74072.87
32,3200,0.4664,70222.43
32,3200,0.4406,74018.82
32,3200,0.4540,71388.96
32,3200,0.4367,74199.80
