43,4300,1.13,5035.94
43,4300,0.96,43970.99
43,4300,0.98,42554.36
43,4300,1.01,41373.56
43,4300,0.97,42778.20
43,4300,1.65,26870.49
43,4300,1.01,42551.59
43,4300,0.97,43036.96
43,4300,0.99,42730.98
43,4300,0.97,43272.65
43,4300,0.9588,43858.35
43,4300,0.9368,44655.66
43,4300,0.9944,42595.57
43,4300,0.9738,43034.83
43,4300,0.9792,43056.76
43,4300,1.0028,42266.00
43,4300,0.9963,42464.37
43,4300,0.9948,42297.65
43,4300,0.9728,43266.38
43,4300,1.0077,40828.86
43,4300,0.9917,36963.92
43,4300,0.9923,42668.92
43,4300,1.0061,39162.02
43,4300,0.9984,42800.64
43,4300,0.9743,42889.10
43,4300,1.0176,40491.49
43,4300,0.9718,43215.95
43,4300,0.9565,43983.98
43,4300,0.9547,44023.72
43,4300,0.9851,42569.65
43,4300,0.9745,43100.56
43,4300,1.0085,41164.74
43,4300,0.9871,42682.41
43,4300,0.9814,42654.01
43,4300,0.9946,39715.45
43,4300,0.9798,43064.18
43,4300,0.9940,42330.77
43,4300,0.9918,42452.92
43,4300,0.9551,44053.64
43,4300,0.9755,43143.50
43,4300,0.9555,43967.94
43,4300,0.9541,44640.33
43,4300,0.9882,40825.17
43,4300,0.9348,45300.14
43,4300,0.9758,43076.60
43,4300,0.9955,40472.30
43,4300,1.0123,40032.16
43,4300,1.0019,41906.39
43,4300,1.0132,39835.85
43,4300,0.9675,43302.98
43,4300,1.0005,37742.68
43,4300,0.9886,42747.19
43,4300,0.9780,43007.21
43,4300,1.0030,40526.67
43,4300,1.0050,39948.98
43,4300,0.9994,40119.33
43,4300,1.0217,40139.68
43,4300,0.9852,42470.97
43,4300,1.0046,41441.32
43,4300,1.0174,40806.34
43,4300,1.0046,41913.12
43,4300,1.0620,39036.69
43,4300,0.9896,42886.37
43,4300,0.9736,43449.39
43,4300,1.0280,41269.48
43,4300,0.9869,42370.65
43,4300,0.9854,42708.22
43,4300,0.9755,43063.06
43,4300,0.9921,42546.49
43,4300,1.0610,38786.30
43,4300,0.9749,42784.01
43,4300,0.9773,43256.40
43,4300,0.9789,42967.30
43,4300,0.9478,44475.88
43,4300,0.9596,44022.67
43,4300,1.3594,31189.32
43,4300,0.9624,43998.20
43,4300,0.9627,43611.17
43,4300,0.9741,43361.70
43,4300,0.9637,44201.89
43,4300,0.9478,44174.74
43,4300,1.0378,40004.85
43,4300,1.0136,41825.70
43,4300,0.9710,43168.59
43,4300,0.9899,42647.42
43,4300,0.9963,41788.36
43,4300,1.0284,39458.77
43,4300,0.9988,41195.73
43,4300,0.9661,43527.54
43,4300,0.9952,40288.05
