72,7200,77.6644,923.80
72,7200,77.6955,923.17
72,7200,77.7582,922.17
72,7200,77.6907,924.62
72,7200,77.6830,924.34
72,7200,77.6884,924.40
72,7200,77.6830,923.86
72,7200,77.8721,921.27
72,7200,77.7002,924.45
72,7200,77.7034,924.89
72,7200,77.6810,924.46
72,7200,77.6593,923.36
72,7200,77.7105,923.92
72,7200,77.6994,924.17
72,7200,77.7127,923.89
72,7200,77.6720,924.46
72,7200,77.6975,922.92
72,7200,77.6617,925.00
72,7200,77.6820,927.36
72,7200,77.6949,924.54
72,7200,77.6637,924.30
72,7200,77.6774,924.67
72,7200,77.7001,924.01
72,7200,77.6876,924.79
72,7200,77.6638,923.77
72,7200,77.6690,926.28
72,7200,77.6711,925.48
72,7200,77.6951,924.79
72,7200,77.6615,924.64
72,7200,77.6663,924.44
72,7200,77.6686,923.81
72,7200,77.6813,923.79
72,7200,77.6717,924.57
72,7200,77.6885,925.15
72,7200,77.6674,923.59
72,7200,77.6912,931.44
72,7200,77.6659,924.88
72,7200,77.6579,925.61
72,7200,77.6842,924.15
72,7200,77.7238,925.75
72,7200,77.6884,924.02
72,7200,77.7239,923.53
72,7200,77.6746,923.02
72,7200,77.7014,923.96
72,7200,77.6721,925.27
