28,2800,41.6725,669.36
28,2800,38.2761,728.06
28,2800,40.6627,688.40
28,2800,42.5042,655.17
28,2800,39.4141,708.09
28,2800,39.5058,707.02
28,2800,39.7680,702.58
28,2800,39.4505,712.40
28,2800,39.4116,707.84
28,2800,39.9971,697.27
28,2800,38.4499,723.86
28,2800,40.4679,724.61
28,2800,38.7504,721.00
28,2800,39.2241,716.50
28,2800,41.5087,671.53
28,2800,39.3719,709.49
28,2800,40.4765,690.27
28,2800,41.9307,665.44
28,2800,39.3708,707.69
28,2800,38.3995,726.66
28,2800,38.8899,717.36
28,2800,39.7186,702.30
28,2800,40.4959,690.74
28,2800,39.0393,717.22
28,2800,39.5677,705.86
28,2800,38.9103,715.77
28,2800,39.2620,708.06
28,2800,38.8153,719.10
28,2800,39.2266,711.76
28,2800,41.0811,678.33
28,2800,40.1643,694.94
28,2800,38.9453,715.87
28,2800,40.7047,684.91
28,2800,42.1384,664.23
28,2800,39.9616,696.99
28,2800,38.2017,730.05
28,2800,40.6636,686.34
28,2800,40.3855,691.11
28,2800,39.9487,697.83
28,2800,40.5867,686.88
28,2800,40.4078,690.48
28,2800,38.8600,716.46
28,2800,39.9625,697.67
28,2800,41.0199,680.33
28,2800,39.0808,723.29
28,2800,38.9855,715.39
28,2800,41.9967,664.64
28,2800,39.9893,697.23
28,2800,39.6715,702.72
28,2800,42.2405,662.33
28,2800,38.8120,718.42
28,2800,40.6801,685.03
28,2800,40.0591,696.57
28,2800,37.8983,734.86
28,2800,38.9347,718.59
28,2800,39.9833,697.23
28,2800,38.6239,722.01
28,2800,41.7224,670.12
28,2800,39.1619,713.09
28,2800,36.5477,763.93
28,2800,41.6499,670.25
28,2800,41.9662,664.92
28,2800,36.3522,767.20
28,2800,40.2678,693.11
28,2800,39.2020,712.35
28,2800,38.0027,733.77
28,2800,41.2614,689.78
28,2800,36.5391,762.82
28,2800,42.1298,661.50
28,2800,38.8564,718.43
28,2800,42.4417,658.71
28,2800,38.9664,714.75
28,2800,39.7132,701.17
28,2800,40.5467,688.94
28,2800,40.4249,689.15
28,2800,39.0719,713.80
28,2800,39.6603,704.59
28,2800,40.8387,683.61
28,2800,41.0351,679.88
28,2800,41.5371,672.03
28,2800,38.8740,719.70
28,2800,40.6003,687.02
28,2800,41.6378,670.09
28,2800,39.1146,712.53
28,2800,40.7445,685.15
28,2800,38.1683,730.17
28,2800,38.8365,718.55
28,2800,36.9722,755.76
28,2800,40.1360,695.37
28,2800,39.3051,710.07
28,2800,42.8984,650.39
28,2800,37.0021,753.30
28,2800,40.7054,688.18
28,2800,42.2464,661.82
28,2800,37.8788,738.55
28,2800,42.3713,658.03
28,2800,39.7694,701.43
28,2800,40.1651,694.86
28,2800,38.7355,721.70
28,2800,37.7141,740.55
