1,100,8.1981,121.93
1,100,6.4743,156.14
1,100,6.0949,164.53
1,100,6.0438,166.31
1,100,6.1794,161.85
1,100,6.1475,162.67
1,100,6.2291,163.19
1,100,6.0262,171.73
1,100,6.2731,161.14
1,100,6.1979,196.16
1,100,5.9573,167.68
1,100,6.1285,163.50
1,100,6.0092,178.54
1,100,5.9616,167.51
1,100,6.2756,161.03
1,100,5.9540,167.87
1,100,6.0526,165.80
1,100,6.1207,163.03
1,100,6.0664,167.77
1,100,6.2299,162.90
1,100,6.1394,163.28
1,100,6.2180,173.12
1,100,6.1282,163.63
1,100,6.1068,163.48
1,100,6.0247,171.92
1,100,6.0603,167.91
1,100,6.0300,170.66
1,100,6.1617,162.20
1,100,6.2312,163.31
1,100,6.2135,173.54
